filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
./english/f0003_us_f0003_00280.wav,0.52270925,2354.675856,2133.143756,5004.769737,0.132064016,-582.3132935,82.26821136,-2.077325821,32.49146652,-6.890590668,3.167167187,-17.40967369,7.600104809,-0.89259541,2.615447998,-2.93314743,-3.016603947,-0.627603233,-0.655851364,3.254380941,-9.49595356,4.254762173,-7.40499258,1.385867715,-0.740294635,1
./english/f0003_us_f0003_00281.wav,0.441806525,2441.561265,1982.263275,4645.077572,0.153859264,-520.1341553,90.32110596,1.86653018,38.86463547,-14.32451153,3.109382391,-32.87283325,7.595683575,-8.910776138,1.100598693,-6.226862431,-2.815663576,-2.010801077,-3.720618963,6.333712101,-14.0275116,4.258443832,-12.76686382,0.926512361,-5.126642704,1
./english/f0003_us_f0003_00282.wav,0.531281888,2213.771689,2054.091934,4625.475586,0.12484375,-571.8428955,81.08384705,4.190446377,24.62724686,-0.733418405,-0.883780539,-13.0461731,4.692980289,-1.518598437,1.30237639,-4.256332397,-0.775714338,-3.228052616,-0.602349102,1.921507955,-8.671082497,2.191072941,-7.785177231,-2.003490686,-4.583545685,1
./english/f0003_us_f0003_00283.wav,0.448201597,2177.417772,1957.165282,4417.596436,0.122596571,-520.2252808,89.57272339,-4.814361095,26.71826744,-6.71455574,-4.302181721,-27.81923294,0.773520648,3.336922646,1.341507673,-6.60780859,-2.310379982,-0.540193677,1.232080221,0.9377985,-10.40861225,2.315169811,-11.00426388,-2.535482407,-5.921205044,1
./english/f0003_us_f0003_00284.wav,0.450963914,2462.551988,2073.726215,4959.741211,0.141628136,-524.4759521,70.6146698,-2.470729589,43.72026825,-9.714197159,-5.237698078,-26.27517319,3.881700277,-4.314770222,-2.813359022,-4.038871288,-1.853787541,-2.896114349,1.856706023,1.255732417,-12.1499567,2.589578629,-11.92331696,0.463825256,-6.486367702,1
./english/f0003_us_f0003_00285.wav,0.493395269,2306.739245,2072.273338,4771.439708,0.131319913,-567.3034058,88.47814178,4.972337723,32.01082611,-7.238336563,3.701102972,-25.69073296,6.882513046,-2.709718943,0.871218264,-3.98513937,-3.167736053,1.860371709,0.789318442,3.445632935,-9.211368561,2.700579882,-10.12326431,0.04403175,-5.277340412,1
./english/f0003_us_f0003_00286.wav,0.487775505,2395.393244,2152.164748,5028.080949,0.139832428,-559.5837402,79.48508453,4.021777153,44.68548584,-7.856859207,4.465736389,-26.0833931,8.29596138,-5.255356312,-2.606998682,-2.95587039,-2.101284742,0.706484675,-0.987987339,4.522339344,-9.338619232,2.79737401,-9.566598892,0.509657741,-5.651335716,1
./english/f0003_us_f0003_00287.wav,0.504389584,2287.65243,2066.095123,4755.062589,0.132092761,-554.6957397,82.57410431,0.15605104,31.30716705,-4.777518749,-0.733177304,-23.17761612,1.988137126,-2.487873077,-0.221243322,-3.040030241,-0.187430635,-1.70285821,0.525281608,3.027446985,-10.00677681,0.919424474,-11.11902046,-1.786067843,-6.397695541,1
./english/f0003_us_f0003_00288.wav,0.517211378,2416.211787,2087.602655,4885.463959,0.14314318,-578.1932983,82.0240097,4.306004524,35.69361877,-6.761271,5.291095734,-22.04425812,4.943460464,-4.101686954,0.608540475,-3.611920118,-1.489398718,0.254628599,-0.580359519,4.210745335,-8.344220161,4.117683887,-9.17370224,0.862700284,-4.392115116,1
./english/f0003_us_f0003_00289.wav,0.504970133,2706.781341,2132.093916,5244.06709,0.178115234,-550.3783569,71.08809662,9.611769676,28.86289406,-5.039726734,7.396978378,-24.86364174,5.645385742,-3.141158819,2.955307484,-4.551914692,-2.672898769,-0.690066576,-1.585238814,4.794216633,-10.76888561,2.283963919,-8.90490818,0.05135797,-4.519798756,1
./english/f0003_us_f0003_00290.wav,0.514914155,2426.284288,2135.918053,4933.715216,0.152302657,-548.8822021,81.19541168,0.227148071,40.49094772,-13.29689693,5.00453949,-23.12851715,8.262202263,-8.278428078,1.761892796,-3.827062607,-3.438584805,0.538535535,-0.255217582,5.156537533,-11.5213356,3.89457655,-11.38208103,0.918523431,-5.481563568,1
./english/f0003_us_f0003_00291.wav,0.498324841,2681.639539,2207.942527,5349.275941,0.16926364,-559.9091797,71.38426208,5.301099777,36.22293091,-9.858988762,5.265438557,-25.43835831,7.497600555,-7.363305092,1.964261532,-5.652181149,-3.429766417,0.367476732,-2.043153286,3.43927002,-9.793552399,4.106198788,-10.97122669,1.281488538,-6.059863567,1
./english/f0003_us_f0003_00292.wav,0.476371288,2584.780979,2039.668853,4909.808248,0.174375755,-537.2271729,74.46068573,3.790069342,22.95386696,-10.34683228,5.437330723,-23.37176895,4.227851868,-4.855821133,0.580905557,-6.160868645,-3.013701439,-0.641754508,-0.576940536,0.889913797,-9.365136147,2.27994585,-11.09964275,1.635926008,-7.571753025,1
./english/f0003_us_f0003_00293.wav,0.52308768,2408.837873,2125.099147,4992.444046,0.143301309,-554.0682373,80.45597839,3.355579615,35.20638275,-9.443820953,4.019500732,-20.86967659,7.642222404,-3.474288702,0.677044392,-2.231070757,-3.062361717,-0.381293386,0.952555895,2.380442619,-9.879405975,3.365978241,-9.548575401,0.99583292,-5.272426128,1
./english/f0003_us_f0003_00294.wav,0.509230614,2670.655718,2146.979683,5266.194485,0.164119112,-577.8363037,73.22348022,-0.213389963,33.4091301,-10.95573425,8.421001434,-24.13983536,7.864657402,-6.83240366,0.420937419,0.77248925,-3.489759922,1.122156501,1.498528838,3.468029976,-8.429870605,3.308423042,-9.366140366,0.409397513,-5.561029434,1
./english/f0003_us_f0003_00295.wav,0.418316603,2637.264106,1928.178199,4699.490282,0.188420986,-488.3720093,93.94524384,-12.7027483,36.10784912,-30.01572609,12.74011707,-34.96604156,0.735996425,-13.25348377,5.697790146,-3.556196928,-10.33254623,-0.703641653,-7.307957649,5.13117981,-15.17613983,3.698503256,-10.59359932,-1.695839167,-3.949012518,1
./english/f0003_us_f0003_00296.wav,0.55505091,2277.417179,2218.708175,5099.023585,0.130256377,-616.1261597,78.78329468,19.4951458,41.06306076,-4.913275719,5.061500549,-6.468111515,12.01054096,-8.955908775,2.659876585,2.214346647,-4.851464748,3.77573967,-3.667416573,2.392759562,-5.106349468,2.582070112,-3.057972193,-0.473450899,-1.717965364,1
./english/f0003_us_f0003_00297.wav,0.473460257,2089.233545,2021.458531,4396.725734,0.105170013,-534.5164795,95.418396,-1.236957788,33.40127563,-11.32612419,2.301950932,-20.99996376,10.34473991,-5.270693779,-2.324039221,-3.334443808,-4.364849567,1.375701904,0.646561503,-2.830311298,-12.26609898,3.400988102,-10.17543983,0.441942036,-6.143104553,1
./english/f0003_us_f0003_00298.wav,0.502994478,2400.584199,2122.207089,4907.511126,0.13942164,-595.9438477,87.4524231,-1.044013739,35.27275848,-14.18186474,12.09945583,-22.20624924,11.21189404,-4.312574863,-2.197370529,-1.636056662,-5.113020897,4.268262386,-0.974479377,-1.846190453,-9.802384377,4.15369606,-8.117383957,1.038157463,-4.687634468,1
./english/f0003_us_f0003_00299.wav,0.48969087,2564.235557,2080.06631,5066.967773,0.163048154,-562.4012451,72.94163513,1.533106446,26.72725487,-10.00671959,6.208858013,-13.95540619,9.687324524,-5.065027237,-2.517361641,-0.948893487,-3.893280745,1.526728153,1.239580035,-3.876725435,-9.639958382,2.439782381,-7.298832417,0.149071261,-4.824848652,1
./english/f0003_us_f0003_00300.wav,0.4974913,2305.463359,2100.057328,4792.310979,0.14069386,-537.753479,85.29894257,-3.030577898,33.73701096,-14.10877228,3.633217812,-16.2333622,11.41759586,-7.433274269,0.292418003,-2.412112474,-4.776343822,3.809596062,0.892907381,-2.997310638,-10.48094177,4.37368679,-9.490377426,-0.272439271,-6.896360874,1
./english/f0003_us_f0003_00301.wav,0.470249236,2104.267564,2088.447567,4487.89444,0.10950143,-561.5565796,94.23377228,9.37285614,30.85956192,-8.775585175,9.643632889,-16.15812111,8.535517693,-5.827156544,-1.498916388,-1.437520981,-2.258969784,0.874563515,-2.391545534,-2.272362471,-9.584412575,5.215404034,-8.46631813,0.683416843,-4.835819721,1
./english/f0003_us_f0003_00302.wav,0.517408907,2070.45021,2125.034311,4653.235939,0.10825676,-588.8552246,85.87117767,11.00514317,30.54569626,-4.165008545,5.309475899,-11.96220875,2.678044558,-5.563663006,-4.795694828,-1.390499115,-1.82440877,-1.073407412,1.522633076,-2.338314772,-8.100551605,4.485958576,-6.79118681,2.081101179,-1.894128561,1
./english/f0003_us_f0003_00303.wav,0.509124577,2082.060778,2059.177707,4457.722612,0.109612799,-589.7859497,96.3427124,1.169265985,31.52494049,-10.21810436,9.549351692,-11.25801754,11.31767845,-9.23501873,-3.137718678,-0.019474575,-2.264274836,2.709827662,-2.942427874,-1.458363652,-7.200351238,3.3928864,-7.042383671,2.318064928,-4.805990219,1
./english/f0003_us_f0003_00304.wav,0.520748377,2192.776009,2084.558431,4762.405138,0.117725786,-564.7286987,86.62400818,3.19867897,29.80307579,-8.811281204,4.762831211,-11.6130228,6.584596157,-3.978187561,-3.103417873,0.151782393,-3.339303255,-1.944576383,0.593329906,-6.109770298,-9.728433609,2.66710186,-8.141656876,0.41620177,-6.034927845,1
./english/f0003_us_f0003_00305.wav,0.516882598,2271.478366,2123.935087,4735.613382,0.130541337,-570.2989502,92.43701172,5.949658871,32.10280609,-15.12235069,12.34138775,-17.34705734,10.31122398,-9.17258358,-0.88253814,-3.120682478,-2.456643105,3.407692432,-3.812562227,-1.318377137,-10.22179794,5.343647003,-9.155150414,1.761447549,-3.483681917,1
./english/f0003_us_f0003_00306.wav,0.507994771,2094.691527,2142.251265,4710.287874,0.105335307,-592.1995239,93.6075058,9.415709496,26.29722595,-11.04276276,9.962404251,-12.32628059,6.146609306,-4.410942554,-2.802212954,0.370902121,0.849733174,2.489364147,-0.712042034,-2.699047089,-7.870099545,4.147273064,-5.46740818,2.852073908,-3.098083735,1
./english/f0003_us_f0003_00307.wav,0.404358029,2133.898691,1983.307513,4341.675728,0.119293708,-533.4685059,97.85753632,-3.138901472,37.18782043,-17.32005692,2.952568054,-24.85245895,6.68241787,-12.9155798,-6.353920937,-5.868934155,-4.771184444,2.881296158,-1.931701541,-3.668599844,-10.69379425,6.04598999,-10.06720829,3.265856028,-5.566076279,1
./english/f0003_us_f0003_00308.wav,0.49714148,2365.538984,2174.817141,5038.316201,0.136137952,-575.96698,81.20256042,7.041091442,32.67736435,-7.574664116,5.854021072,-18.34936714,8.071839333,-7.076616287,-2.40254879,-2.472568274,-4.37005949,2.001478195,-0.857591271,-3.196136713,-9.012413025,4.243869781,-7.06797123,2.103583097,-3.718897343,1
./english/f0003_us_f0003_00309.wav,0.42930305,2434.435278,2012.052517,4706.817083,0.157120204,-506.4227905,89.79115295,-3.914766312,42.52378464,-20.32014275,3.34346652,-30.68994713,12.41177368,-15.02071285,-6.787399292,-6.233106136,-7.375879288,4.246938705,-3.09888792,-4.07604599,-12.08055878,6.502750874,-10.70179272,2.421494722,-4.629494667,1
./english/f0003_us_f0003_00310.wav,0.456717461,2192.52879,2066.20748,4662.010254,0.12000651,-552.6381836,79.51118469,0.198327631,31.88249016,-10.16718388,-0.050704751,-11.95576286,4.436971664,-9.091553688,-3.052278996,-2.703542233,-2.034463406,-0.730300486,-1.068919897,-3.683325529,-9.68040657,4.288018227,-8.719984055,0.195346653,-4.822437286,1
./english/f0003_us_f0003_00311.wav,0.463069052,2066.117486,2014.324084,4374.384082,0.110941406,-543.8649902,96.80011749,6.059636116,24.09698486,-12.87952137,3.566962481,-16.20486069,8.475067139,-6.526033401,-5.431315899,-4.055045128,-1.052972913,4.570510864,-1.566974878,-3.158932209,-10.86807823,2.44271636,-8.872937202,-1.235763311,-3.866741419,1
./english/f0003_us_f0003_00312.wav,0.486775309,2394.839151,2136.254475,4925.641435,0.139355469,-544.6117554,78.25906372,13.28456116,33.4199295,-11.62301254,-1.30759573,-18.59235954,11.1572752,-10.42896843,-6.025875568,-2.864236355,-2.677623987,4.494008064,-1.865940094,-4.569108963,-9.514174461,3.351755142,-8.384120941,-0.094341464,-4.233994961,1
./english/f0003_us_f0003_00313.wav,0.504182279,2368.519143,2116.38121,4915.900889,0.135901455,-555.4041138,88.87664032,0.41240871,37.83137894,-17.05537605,8.780815125,-19.45964622,13.235322,-10.24124146,-4.147067547,-2.374991655,-4.890485287,3.544368029,-4.426387787,-2.725074768,-11.21072865,4.662877083,-9.063278198,0.431464136,-4.180539608,1
./english/f0003_us_f0003_00314.wav,0.432663947,2182.761542,1995.252126,4481.700985,0.125955785,-527.902832,100.1947708,-2.975383282,41.67795944,-19.27027512,9.608293533,-22.46208954,12.82885265,-12.53831863,-4.452455521,-3.397270441,-3.696663857,4.665553093,-3.570221663,-2.376217842,-9.988218307,6.375422001,-10.59214783,2.408183813,-4.89020586,1
./english/f0003_us_f0003_00315.wav,0.524427652,2212.104015,2074.291762,4706.07644,0.116155398,-572.2021484,84.4498291,6.90175581,34.23114395,-4.171195507,12.02303123,-12.89266872,9.773718834,-4.771211624,-1.346393347,0.198399693,-2.676809788,4.284312248,-1.689817548,-1.800209284,-7.055612087,4.263334751,-5.773475647,0.311389387,-2.668823242,1
./english/f0003_us_f0003_00316.wav,0.476888329,2335.258747,1971.693777,4601.039886,0.141637166,-540.4347534,89.0116806,-3.808438063,40.51766968,-11.1326437,0.975637257,-23.87511635,11.72944927,-7.314347744,-6.320916653,-2.663354158,-1.635228634,5.398069382,-3.148536682,-5.357214451,-9.018315315,3.914931536,-8.601697922,0.382248491,-6.187212467,1
./english/f0003_us_f0003_00317.wav,0.50422287,2277.173115,2129.598344,4869.686487,0.127846772,-574.8640747,93.9257431,4.050485134,34.47874451,-10.80393791,9.038101196,-18.0939827,10.86365604,-9.841111183,-2.737736464,-1.246833324,-5.061897278,6.151464462,-3.420913458,-2.578368425,-7.33435297,4.115043163,-7.673289776,0.781366527,-1.846988559,1
./english/f0003_us_f0003_00318.wav,0.472037882,2213.543995,2006.464448,4628.358319,0.120581715,-563.4168701,88.15355682,11.72504616,34.52876663,-10.24843407,6.239481926,-13.81674671,7.872355461,-6.685686111,-5.837543488,-1.683203816,-3.13832736,3.0650208,0.072082363,-2.831893444,-6.371442795,4.071990967,-5.27817297,2.485803843,-1.915041566,1
./english/f0003_us_f0003_00319.wav,0.478823513,2309.299712,2128.289463,4994.869092,0.113370654,-553.4819946,76.4045639,4.221983433,51.42597961,-9.601023674,7.194067478,-14.65983963,13.91135406,-9.232672691,-2.330886602,-0.454720944,-4.272371769,3.757371426,-1.287135005,0.077906221,-7.790791035,5.019091129,-5.52185297,3.19183445,-3.004826546,1
./english/f0003_us_f0003_00320.wav,0.494854003,2105.287208,1982.37422,4513.796948,0.110463841,-553.1651001,96.59159851,-14.74677753,36.74365616,-12.70232296,1.825021625,-14.19449806,7.147412777,-5.959844589,-4.701113224,-1.742447972,-2.548445702,2.208707809,-1.193627477,-4.112596989,-9.205346107,2.874357224,-9.070962906,0.100959696,-4.860523224,1
./english/f0003_us_f0003_00321.wav,0.447733551,2363.597461,2046.341601,4747.45897,0.140347305,-548.9691162,84.46601105,4.000405312,41.72157288,-11.79940987,1.545833588,-22.30853081,11.58787251,-11.25122166,-4.402822018,-2.221171618,-2.900395632,4.778197765,-3.572912931,-3.24971199,-8.13278389,5.23643589,-8.431694984,1.490762234,-4.944785595,1
./english/f0003_us_f0003_00322.wav,0.467301607,2445.070996,2044.073847,4858.595106,0.149974682,-559.5067139,84.00993347,-0.75384599,46.09101486,-17.9106884,-2.315854788,-21.47208405,15.94092369,-14.06353855,-5.895639896,1.7550143,-3.010668039,4.840647221,-3.945574045,-3.05487442,-7.383700848,3.721197367,-10.24703312,0.625315487,-5.195652485,1
./english/f0003_us_f0003_00323.wav,0.472092032,2366.282257,2001.842055,4714.908512,0.145986775,-539.7556152,90.20597839,-5.638153076,30.49130821,-15.36315441,1.739453077,-20.74857521,13.14814472,-10.38140774,-2.661068678,-2.192789555,-2.498136759,5.593791008,-4.267784119,-3.488222837,-10.14037323,2.740610361,-10.01437569,-1.401427984,-6.068912983,1
./english/f0003_us_f0003_00324.wav,0.48770836,2405.049347,2015.696937,4769.413933,0.151064712,-523.2595825,83.94035339,-3.446668148,35.66402817,-11.010499,-1.646619916,-19.51524925,11.5599308,-10.64815998,-4.839947224,-3.801041842,-4.171527386,6.479642391,-4.86438942,-4.887971878,-9.555865288,2.484323263,-7.622429371,-1.275156498,-4.96649456,1
./english/f0003_us_f0003_00325.wav,0.521368802,2417.16446,2090.115572,4956.614189,0.152950214,-578.9689331,84.1520462,1.899788022,29.01059341,-10.11419201,5.87345314,-14.59546089,9.120599747,-7.534583092,-2.950131893,-2.433775663,-3.073907614,5.157243729,-6.383152485,-3.669853449,-6.687680244,3.030603409,-5.280846119,-0.677025974,-1.9177351,1
./english/f0003_us_f0003_00326.wav,0.501776874,2376.978684,2083.645798,4906.787932,0.136680346,-572.1929321,86.4753952,3.504183292,45.02967072,-16.94180107,6.626415253,-19.79438782,15.17913628,-11.80260086,-3.750652075,-0.879778206,-4.751909733,6.640390396,-5.363787174,-1.198237062,-8.442303658,3.465415955,-7.975075722,-1.033891201,-4.682710171,1
./english/f0003_us_f0003_00327.wav,0.514166236,2760.202836,2119.634387,5264.414833,0.178808594,-556.1752319,79.60768127,1.413449883,36.51184082,-16.20310783,11.46637535,-27.749897,17.15175056,-9.194083214,-0.083154775,-1.850669503,-5.466609955,8.017149925,-3.693269968,-2.131253481,-10.8104248,6.711370468,-7.321491241,-0.422278821,-6.039426804,1
./english/f0003_us_f0003_00328.wav,0.490668267,2585.369742,1996.355422,4921.310778,0.164437912,-552.8397217,75.66994476,-2.795007706,30.36154175,-16.43972588,6.751241684,-18.53513718,12.06971645,-8.788551331,-0.907191932,-2.848931551,-4.729522705,8.50360775,-1.832648039,-2.83558321,-9.955925941,4.136766911,-7.053586006,-1.76247406,-4.997253418,1
./english/f0003_us_f0003_00329.wav,0.496001333,2485.0151,2020.171525,4849.288004,0.150057047,-561.2358398,82.72710419,0.925465226,30.9835453,-15.0102005,7.261230946,-17.20373917,11.71544361,-8.430687904,-2.59202075,-1.907290936,-4.26395607,7.835200787,-2.989504337,-2.168333769,-9.025316238,1.889768839,-6.805590153,-2.134997845,-4.42831707,1
./english/f0003_us_f0003_00330.wav,0.568219662,2167.557667,2065.948425,4667.86372,0.12870635,-594.9217529,92.10925293,1.023069501,33.33030701,-13.35795879,6.214412212,-11.39808464,8.370666504,-5.553189278,-3.81050539,-2.873645067,-2.891614676,5.307570934,-4.121376991,-1.59201932,-6.575074196,2.500550032,-5.039159775,-0.055705409,-4.124138355,1
./english/f0003_us_f0003_00331.wav,0.475899369,2506.168331,2062.491689,5017.179662,0.159148849,-550.8101196,80.84422302,2.582796812,38.38775253,-15.92879581,3.81709218,-21.21450424,11.53726768,-9.394473076,-6.560636044,-1.028713226,-5.689549446,3.459724188,-3.152611256,-4.284635067,-8.206542015,3.378831148,-7.776756763,-0.092473745,-4.726152897,1
./english/f0003_us_f0003_00332.wav,0.505835652,2371.882873,2107.668965,4871.06203,0.143490534,-569.3346558,91.19091034,-0.479928344,36.06204987,-11.8811903,7.385605335,-24.1583252,8.245796204,-7.776614666,-1.791832447,-1.79232049,-3.239035606,1.826626539,0.443097919,1.472173929,-10.40517712,5.108895779,-8.541405678,0.882469594,-7.219255924,1
./english/f0003_us_f0003_00333.wav,0.559825897,2443.502953,2163.319803,5121.826172,0.143628317,-584.0705566,75.66664124,-1.615982771,38.49330902,-10.15664291,1.412767649,-20.50133896,8.289071083,-4.987896442,-5.972625256,-2.086163044,-1.431383967,-0.177160263,0.175429881,-0.66533941,-10.04732323,3.668307304,-8.261939049,0.37579596,-5.413062096,1
./english/f0003_us_f0003_00334.wav,0.526059091,2339.67086,2115.139611,4865.158081,0.14154634,-562.9671021,83.28062439,0.274992436,24.14773178,-11.76998997,3.176028967,-15.1147213,9.376255989,-3.973421812,-4.024170399,-1.600960135,-3.842628479,0.2302306,1.811746478,-3.596298933,-9.910164833,3.675645113,-6.728282928,0.556892395,-5.681931973,1
./english/f0003_us_f0003_00335.wav,0.581736565,2815.315887,2207.844095,5505.511153,0.193639209,-591.1339722,68.43881226,7.394427776,23.50067329,-8.5750494,12.23815536,-17.02148438,12.97951221,-2.585903168,0.439556897,0.387302339,-3.605540037,4.272722244,-0.843687475,-2.166282177,-6.105823517,3.403590918,-7.047529697,0.672902346,-4.988718987,1
./english/f0003_us_f0003_00336.wav,0.546103001,2301.04532,2137.151091,4984.936523,0.134958971,-596.1044312,82.22252655,1.878236055,28.26839828,-8.925971031,4.120409489,-13.0177393,8.096658707,-5.562665462,-4.174089432,0.334255546,-4.306987762,2.619826078,-0.22602655,-2.235412121,-5.48786068,2.497412443,-5.479363918,-0.505118906,-4.240067482,1
./english/f0003_us_f0003_00337.wav,0.540793002,2538.327453,2111.599569,5059.643555,0.17640904,-568.6311646,85.30550385,-15.7869463,26.16174698,-16.24011612,11.94561195,-21.63400841,7.930357456,-3.860073328,3.361047506,2.327898741,-8.424422264,4.102561474,-2.453065395,0.360201091,-8.629238129,2.422545195,-5.682295799,-2.326835394,-4.686581612,1
./english/f0003_us_f0003_00338.wav,0.516702116,2210.445184,1997.455526,4602.893611,0.124250473,-543.7245483,86.71417999,-10.71077728,27.6717968,-5.370439053,-2.220009089,-24.00296783,7.339244843,-0.738112926,-3.483077765,0.269940227,-6.876028061,1.797649741,-0.295997322,-4.652715683,-6.990487099,0.481122583,-6.561328888,-2.839893818,-5.162434578,1
./english/f0003_us_f0003_00339.wav,0.513712108,2551.915116,2096.908554,5108.669621,0.161310597,-563.7199707,75.22576141,1.062836766,39.51599884,-9.435372353,4.646699429,-24.27457428,9.646268845,-4.761768341,0.131099597,3.158819199,-4.910326958,2.19502759,-2.136375189,0.509638488,-6.186989307,3.26511693,-8.273326874,-2.399359703,-4.092572689,1
./english/f0003_us_f0003_00340.wav,0.473543495,2330.75462,1989.390038,4579.484704,0.150071647,-518.9871826,93.32044983,0.722144663,27.79606438,-6.602078915,6.57845974,-34.40828705,2.841549158,-6.362520695,-0.313531458,-3.245438099,-8.280533791,-1.768172264,-1.374554992,0.491942465,-9.824309349,5.372941971,-9.691227913,-2.265701056,-6.413745403,1
./english/f0003_us_f0003_00341.wav,0.476191789,2187.116479,1970.830629,4444.590571,0.130088514,-531.3276367,94.82561493,-12.50048161,29.75797081,-9.955262184,6.758212566,-26.95067406,1.941218376,-5.011562824,-0.957294464,1.188221931,-5.673671246,-0.085315786,-0.908896327,0.843115985,-9.682329178,2.90475297,-8.563586235,-2.252575636,-2.941868544,1
./english/f0003_us_f0003_00342.wav,0.47160846,2260.435844,1960.255559,4507.833384,0.138348315,-533.7977905,94.20580292,2.646801472,41.10298538,-6.906172752,-3.850378275,-28.59126091,3.430257082,-6.424397469,-3.266543388,0.926258147,-3.763861895,-5.061986923,-0.67118305,2.105365753,-9.860685349,2.882063627,-9.487491608,-2.305088758,-5.50183773,1
./english/f0003_us_f0003_00343.wav,0.548709989,2264.187184,2074.468934,4678.750496,0.13549413,-590.7647705,88.23851013,5.156912804,27.97311592,-6.504384041,10.956563,-17.49659157,3.881391287,-3.961122274,3.203591108,3.721690178,-4.344530582,0.509116828,-1.456777453,2.221169949,-5.793702602,1.73770678,-6.154407024,-0.800976515,-4.255338192,1
./english/f0003_us_f0003_00344.wav,0.561612248,2429.377549,2192.405309,5153.945584,0.145125024,-596.5304565,82.61895752,0.367346495,36.15782166,-6.885115147,6.449904442,-23.23118401,11.58817291,-4.928839684,0.512005627,2.750426769,-5.77687645,0.852943718,-4.460898399,3.330399513,-8.054168701,2.167815447,-5.916784286,-1.168920636,-2.271173954,1
./english/f0003_us_f0003_00345.wav,0.477611452,2455.790945,2077.645095,4905.294581,0.166480544,-535.4713745,87.94950104,-2.766819954,23.25902748,-7.958884716,7.371499062,-26.92449951,5.483270645,-3.187760115,2.057999849,1.407505274,-6.837612629,-2.190631866,-1.394703507,0.536315024,-9.201262474,2.475213289,-7.707288265,-1.383476973,-5.503116608,1
./english/f0003_us_f0003_00346.wav,0.506167769,2246.257465,2056.137743,4775.544686,0.122962689,-566.1008911,84.55664825,-2.101571798,33.49322128,-5.746880054,1.582796097,-22.98163605,0.577494562,-1.195292711,-2.166548491,2.854631662,-3.96931076,1.519005179,-0.475503236,0.609573483,-6.862572193,1.22586441,-6.301713467,-3.529843569,-0.336643726,1
./english/f0003_us_f0003_00347.wav,0.498740405,2111.074676,2088.210818,4629.132858,0.117367738,-609.2163086,82.81140137,7.38589859,33.25249863,-3.95534277,4.175488949,-11.29328537,3.630475521,-3.951118708,0.58610332,4.497374058,-2.193061113,0.21919404,0.319361955,1.33275485,-3.770714998,0.957853377,-5.649451256,-0.201830566,-3.883494139,1
./english/f0003_us_f0003_00348.wav,0.503212392,2512.340462,2057.367888,4955.776978,0.159805298,-559.6317749,86.79595947,-1.619545579,31.4287014,-7.16305542,8.845880508,-29.60905647,9.122633934,-3.053902864,1.042375922,1.712351203,-4.548030376,-0.272460312,-2.147625208,3.718900681,-8.834895134,2.812200546,-7.830955505,-1.305465579,-5.754366398,1
./english/f0003_us_f0003_00349.wav,0.511370122,2653.571679,2089.863203,5168.24913,0.174179077,-561.8312988,71.56742096,2.431502104,27.31147766,-1.134429812,4.46420908,-22.93604469,8.475047112,-2.642801046,2.065770864,2.395693064,-2.972483397,-1.417259336,0.579836786,2.435344934,-8.276935577,2.091311455,-7.542732716,0.273064464,-5.437236309,1
./english/f0003_us_f0003_00350.wav,0.487373412,2299.613438,1999.063415,4596.183652,0.142012306,-550.9309082,88.42515564,0.27522558,19.15790939,-7.207056999,8.380130768,-23.85053635,1.296352744,-2.93456316,2.509066105,0.493448943,-4.845730305,-3.242175341,-0.599784255,0.265864015,-8.02348423,2.650206804,-9.247110367,-1.182803988,-7.071260929,1
./english/f0003_us_f0003_00351.wav,0.473489702,2105.810261,1936.545757,4236.927919,0.123429582,-534.9460449,101.0256271,2.515659094,23.67865181,-10.52031994,6.301280975,-25.59035873,-0.858951986,-5.148643017,2.776719809,0.868917465,-5.206336021,-2.862731218,-2.367973804,1.62954092,-7.524670601,1.990768433,-9.035991669,-2.113260031,-6.951595306,1
./english/f0003_us_f0003_00352.wav,0.489054203,2344.91975,2070.65268,4785.163544,0.138394984,-573.0044556,84.66475677,-2.370354176,32.97250748,-9.314535141,10.24438667,-27.64986992,3.64985323,-4.782224178,5.841996193,-0.014983945,-6.315757275,-1.419392228,-3.638545275,3.521660089,-8.251348495,3.284087658,-9.446658134,-0.761080205,-6.233167171,1
./english/f0003_us_f0003_00353.wav,0.439216524,2196.59558,1955.344248,4352.318505,0.131285322,-518.8185425,90.5166626,2.693977594,23.80447197,-5.786170006,2.627848864,-31.15184021,-2.729346275,-5.243169308,0.735537291,0.014914785,-7.204061508,-2.718220234,0.481795073,-0.807474196,-8.121178627,1.803911567,-9.286184311,-2.891200542,-6.845000744,1
./english/f0003_us_f0003_00354.wav,0.529693961,2231.317374,2056.939142,4705.294567,0.137009967,-563.4368286,92.19410706,-4.396854877,33.67312241,-7.2052145,4.467993259,-24.57014084,4.984085083,-4.854450703,0.056267299,2.637578964,-2.964994907,-2.048783302,-3.327566147,2.931910515,-7.268787384,2.28699851,-7.128155231,-0.756990671,-4.75687027,1
